Source,Date,Obsolescence Date,Business Name,Legal Name,Physical Address,Physical Address Number,Physical Pre Direction,Physical Address Name,Physical Address Suffix,Physical Post Direction,Physical City,Physical State,Physical ZIP,Physical ZIP 4,Key Executive Name,First Name,Middle Initial,Last Name,Title,Gender,Location Employee Size,Corporate Employee Size,Revenue / Yr,Mailing Address,Mailing Address Number,Mailing Pre Direction,Mailing Address Name,Mailing Address Suffix,Mailing Post Direction,Mailing City,Mailing State,Mailing ZIP,Mailing ZIP 4,Phone,Fax,Toll-Free,County Name,County Population,Metro Area,Latitude,Longitude,EIN,Main Line of Business,Location Type,Importer or Exporter,Manufacturer,Primary SIC,Primary SIC Description,SIC02,SIC02.Description,SIC03,SIC03.Description,SIC04,SIC04.Description,SIC05,SIC05.Description,SIC06,SIC06.Description,SIC07,SIC07.Description,SIC08,SIC08.Description,SIC09,SIC09.Description,SIC10,SIC10.Description,NAICS 1,NAICS 1 Description,NAICS 2,NAICS 2 Description,NAICS 3,NAICS 3 Description,NAICS 4,NAICS 4 Description,NAICS 5,NAICS 5 Description,NAICS 6,NAICS 6 Description,NAICS 7,NAICS 7 Description,NAICS 8,NAICS 8 Description,NAICS 9,NAICS 9 Description,NAICS 10,NAICS 10 Description,Non-Profit,Number of PCs,Public / Private,Small Business,Square Footage,Website,Women Owned,Year Established,Ticker Symbol,Stock Exchange,Fortune 1000 Ranking,Credit Score,2022 Revenue/Yr,2021 Revenue/Yr,2020 Revenue/Yr,2019 Revenue/Yr,2021 % Sales Growth,2020 % Sales Growth,2019 % Sales Growth,2022 Employees,2021 Employees,2020 Employees,2019 Employees,2021 % Employee Growth,2020 % Employee Growth,2019 % Employee Growth,Executive First Name 1,Executive Last Name 1,Executive Title 1,Executive Gender 1,Executive Department 1,Executive First Name 2,Executive Last Name 2,Executive Title 2,Executive Gender 2,Executive Department 2,Executive First Name 3,Executive Last Name 3,Executive Title 3,Executive Gender 3,Executive Department 3,Executive First Name 4,Executive Last Name 4,Executive Title 4,Executive Gender 4,Executive Department 4,Executive First Name 5,Executive Last Name 5,Executive Title 5,Executive Gender 5,Executive Department 5,Executive First Name 6,Executive Last Name 6,Executive Title 6,Executive Gender 6,Executive Department 6,Executive First Name 7,Executive Last Name 7,Executive Title 7,Executive Gender 7,Executive Department 7,Executive First Name 8,Executive Last Name 8,Executive Title 8,Executive Gender 8,Executive Department 8,Executive First Name 9,Executive Last Name 9,Executive Title 9,Executive Gender 9,Executive Department 9,Executive First Name 10,Executive Last Name 10,Executive Title 10,Executive Gender 10,Executive Department 10,Executive First Name 11,Executive Last Name 11,Executive Title 11,Executive Gender 11,Executive Department 11,Executive First Name 12,Executive Last Name 12,Executive Title 12,Executive Gender 12,Executive Department 12,Executive First Name 13,Executive Last Name 13,Executive Title 13,Executive Gender 13,Executive Department 13,Executive First Name 14,Executive Last Name 14,Executive Title 14,Executive Gender 14,Executive Department 14,Executive First Name 15,Executive Last Name 15,Executive Title 15,Executive Gender 15,Executive Department 15,Executive First Name 16,Executive Last Name 16,Executive Title 16,Executive Gender 16,Executive Department 16,Executive First Name 17,Executive Last Name 17,Executive Title 17,Executive Gender 17,Executive Department 17,Executive First Name 18,Executive Last Name 18,Executive Title 18,Executive Gender 18,Executive Department 18,Executive First Name 19,Executive Last Name 19,Executive Title 19,Executive Gender 19,Executive Department 19,Executive First Name 20,Executive Last Name 20,Executive Title 20,Executive Gender 20,Executive Department 20,Est. Accounting Annual Expense,Est. Advertising Annual Expense,Est. Business Insurance Annual Expense,Est. Legal Annual Expense,Est. Office Equipment Annual Expense,Est. Rent Annual Expense,Est. Technology Annual Expense,Est. Telecom Annual Expense,Est. Utilities Annual Expense,AtoZ ID,Home Based Business,Franchise Type,Holding Parent Name,Source ,
"AtoZDatabases","08/27/2024","02/27/2025","407 Club","","5500 FM 2728","5500","","Fm 2728","","","Kaufman","TX","75142","4575"," ","","","","","","10","","$1,168,000","5500 FM 2728","5500","","Fm 2728","","","Kaufman","TX","75142","4575","(972) 317-2797","N/A","N/A","Kaufman","Up to 24,999","Dallas-Fort Worth-Arlington, T","32.6414791","-96.2363766","","Restaurants","","","No","5812001","Restaurants","8699001","Membership Organizations","5812015","American Restaurants","","","","","","","","","","","","","","","722511","Full-Service Restaurants","813990","Other Similar Organizations (except Business, Professional, Labor, and Political Organizations)","","","","","","","","","","","","","","","","","No","5 to 9","Private","Yes","1,000 to 4,999","","No","2015","","","","85","1168000","1284800","1233408","1233408","-9.09","4.17","0.0","10","8","8","9","25.0","0.0","-11.11","","","","","","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$5,000 to $24,999","$15,000 to $24,999","$7,500 to $19,999","$7,500 to $14,999","$5,000 to $9,999","$25,000 to $99,999","$10,000 to $24,999","$2,000 to $4,999","$20,000 to $49,999","11140005319724","No","","","AtoZDatabases",
"AtoZDatabases","08/27/2024","02/27/2025","Susan's Concierge For Seniors","","3838 N Braeswood Blvd Apt 109","3838","N","Braeswood","Blvd","","Houston","TX","77025","3004","Susan Farnsworth","Susan","","Farnsworth","Manager","Female","2","","$1,129,000","3838 N Braeswood Blvd Apt 109","3838","N","Braeswood","Blvd","","Houston","TX","77025","3004","(713) 302-2192","N/A","N/A","Harris","500,000 or more","Houston-The Woodlands-Sugar La","29.6924126","-95.437954","","Concierge Services","","","No","7299105","Concierge Services","","","","","","","","","","","","","","","","","","","812990","All Other Personal Services","","","","","","","","","","","","","","","","","","","No","Up to 4","Private","Yes","Up to 999","www.susansconciergeforseniors.com","No","2011","","","","83","1129000","1219320","1133968","1258704","-7.41","7.53","-9.91","2","2","2","2","0.0","0.0","0.0","Susan","Farnsworth","Manager","Female","Administration & Operations","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$1,000 to $2,499","$1,000 to $4,999","Up to $2,499","$2,500 to $7,499","$2,000 to $4,999","$2,500 to $4,999","Up to $2,499","Up to $1,999","Up to $2,499","11132577819371","Yes","","","AtoZDatabases",
"AtoZDatabases","08/27/2024","02/27/2025","Margies Bar & Grill","","320 N Main St","320","N","Main","St","","Bryan","TX","77803","5311","Billy Wager","Billy","","Wager","Owner","Male","13","","$1,126,000","320 N Main St","320","N","Main","St","","Bryan","TX","77803","5311","(979) 822-8422","N/A","N/A","Brazos","50,000 to 99,999","College Station-Bryan, TX","30.6762846","-96.3733214","","Restaurants","","","No","5812001","Restaurants","5813001","Alcoholic Beverage Drinking Places","8699001","Membership Organizations","5813011","Bars & Lounges","5812016","Bar & Grills","","","","","","","","","","","722511","Full-Service Restaurants","722410","Drinking Places (Alcoholic Beverages)","813990","Other Similar Organizations (except Business, Professional, Labor, and Political Organizations)","722513","Limited-Service Restaurants","","","","","","","","","","","","","No","5 to 9","Private","Yes","1,000 to 4,999","","No","2003","","","","93","1126000","1080960","864768","873416","4.17","25.0","-0.99","13","12","12","14","8.33","0.0","-14.29","Billy","Wager","Owner","Male","Administration & Operations","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$5,000 to $24,999","$15,000 to $24,999","$7,500 to $19,999","$7,500 to $14,999","$5,000 to $9,999","$25,000 to $99,999","$10,000 to $24,999","$2,000 to $4,999","$20,000 to $49,999","11132552035590","No","","","AtoZDatabases",
"AtoZDatabases","08/27/2024","02/27/2025","Houston Endodontics Associates","Houston Endodontic Assoc","13910 Champion Forest Dr Ste 210","13910","","Champion F","Dr","","Houston","TX","77069","1849","Michael Wang","Michael","","Wang","Owner","Male","8","","$1,115,000","13910 Champion Forest Dr Ste 210","13910","","Champion F","Dr","","Houston","TX","77069","1849","(281) 580-5588","N/A","N/A","Harris","500,000 or more","Houston-The Woodlands-Sugar La","29.9902989402895","-95.5231948615981","","Dentists","","","No","8021001","Dentists","8699001","Membership Organizations","8021014","Dental Clinics & Offices","8021005","Endodontists","","","","","","","","","","","","","621210","Offices of Dentists","813990","Other Similar Organizations (except Business, Professional, Labor, and Political Organizations)","","","","","","","","","","","","","","","","","No","10 to 24","Private","Yes","1,000 to 4,999","","No","1997","","","","90","1115000","1070400","867024","971067","4.17","23.46","-10.71","8","7","7","6","14.29","0.0","16.67","Michael","Wang","Owner","Male","Administration & Operations","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$5,000 to $24,999","$5,000 to $14,999","$7,500 to $19,999","$15,000 to $24,999","$10,000 to $24,999","$10,000 to $24,999","$5,000 to $9,999","$2,000 to $4,999","$7,500 to $19,999","11132547595938","No","","","AtoZDatabases",
"AtoZDatabases","08/27/2024","02/27/2025","Cis Group","","2360 Dean Way","2360","","Dean","Way","","Southlake","TX","76092","1379"," ","","","","","","12","","$1,110,000","2360 Dean Way","2360","","Dean","Way","","Southlake","TX","76092","1379","(817) 329-8648","N/A","N/A","Tarrant","25,000 to 49,999","Dallas-Fort Worth-Arlington, T","32.929363","-97.1142019","","Business Consultants","","","No","8748001","Business Consultants","8699001","Membership Organizations","","","","","","","","","","","","","","","","","541618","Other Management Consulting Services","813990","Other Similar Organizations (except Business, Professional, Labor, and Political Organizations)","","","","","","","","","","","","","","","","","No","10 to 24","Private","Yes","1,000 to 4,999","","No","2018","","","","85","1110000","1087800","1055166","991856","2.04","3.09","6.38","12","12","11","12","0.0","9.09","-8.33","","","","","","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$5,000 to $24,999","","$7,500 to $19,999","","$10,000 to $24,999","$10,000 to $24,999","$10,000 to $24,999","$5,000 to $9,999","$7,500 to $19,999","11140013569338","No","","","AtoZDatabases",
"AtoZDatabases","08/27/2024","02/27/2025","Feng Shui Consultant Jayashri Sareen","","425 Pueblo Bonito Trl","425","","Pueblo Bon","Trl","","Haslet","TX","76052","1430"," ","","","","","","5","","$1,107,000","425 Pueblo Bonito Trl","425","","Pueblo Bon","Trl","","Haslet","TX","76052","1430","(732) 319-9020","N/A","N/A","Tarrant","Up to 24,999","Dallas-Fort Worth-Arlington, T","32.9975662","-97.368491","","Management Consulting Services","","","No","8742001","Management Consulting Services","7299058","Feng Shui","","","","","","","","","","","","","","","","","541611","Administrative Management and General Management Consulting Services","812990","All Other Personal Services","","","","","","","","","","","","","","","","","No","5 to 9","Private","Yes","1,000 to 4,999","","No","2023","","","","73","1107000","1162350","0","0","-4.76","0.0","0.0","5","5","","","0.0","0.0","0.0","","","","","","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$5,000 to $24,999","","$2,500 to $7,499","","$5,000 to $9,999","$5,000 to $9,999","$5,000 to $9,999","$2,000 to $4,999","$2,500 to $7,499","11140038310353","No","","","AtoZDatabases",
"AtoZDatabases","08/27/2024","02/27/2025","Mary Lynn Vaughan","","12 Glenheather Ct","12","","Glenheathe","Ct","","Dallas","TX","75225","2067","Taylor Wilson","Taylor","","Wilson","Executive Officer","Male","36","","$1,094,000","12 Glenheather Ct","12","","Glenheathe","Ct","","Dallas","TX","75225","2067","(214) 692-1121","N/A","N/A","Dallas","500,000 or more","Dallas-Fort Worth-Arlington, T","32.873899","-96.775975","","Membership Organizations","","","No","8699001","Membership Organizations","","","","","","","","","","","","","","","","","","","813990","Other Similar Organizations (except Business, Professional, Labor, and Political Organizations)","","","","","","","","","","","","","","","","","","","No","25 to 99","Private","Yes","5,000 to 9,999","www.bcm.edu","No","2021","","","","80","1074000","945120","982925","1041900","13.64","-3.85","-5.66","36","30","25","24","20.0","20.0","4.17","Taylor","Wilson","Executive Officer","Male","Research & Development","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$25,000 to $99,999","","$20,000 to $49,999","","$25,000 to $99,999","$25,000 to $99,999","$25,000 to $99,999","$10,000 to $24,999","$20,000 to $49,999","11140021296428","No","","","AtoZDatabases",
"AtoZDatabases","08/27/2024","02/27/2025","Centro San Antonio","","219 E Travis St","219","E","Travis","St","","San Antonio","TX","78205","1701","Pat Digiovanni","Pat","","Digiovanni","Chief Executive Officer","Unknown","44","","$1,080,000","219 E Travis St","219","E","Travis","St","","San Antonio","TX","78205","1701","(210) 224-7747","(210) 224-5716","N/A","Bexar","500,000 or more","San Antonio-New Braunfels, TX","29.4277083","-98.4905938","","Membership Organizations","","","No","8699001","Membership Organizations","8611001","Business Associations","","","","","","","","","","","","","","","","","813990","Other Similar Organizations (except Business, Professional, Labor, and Political Organizations)","813910","Business Associations","","","","","","","","","","","","","","","","","No","25 to 99","Private","Yes","5,000 to 9,999","www.downtownsanantonio.org","No","2001","","","","0","1080000","896400","905364","932525","20.48","-0.99","-2.91","44","40","42","42","10.0","-4.76","0.0","Pat","Digiovanni","Chief Executive Officer","Unknown","Administration & Operations","Matt","Brown","Chief Executive Officer","Male","Administration & Operations","Ben","Brewer","President","Male","Administration & Operations","Catherine","Kenning","Manager","Female","Administration & Operations","Mickey","Hansen","Manager","Unknown","Administration & Operations","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$25,000 to $99,999","","$20,000 to $49,999","","$25,000 to $99,999","$25,000 to $99,999","$25,000 to $99,999","$25,000 to $99,999","$20,000 to $49,999","11132553859369","No","","","AtoZDatabases",
"AtoZDatabases","08/27/2024","02/27/2025","Omalleys Club","O'Malley's Club","2720 S Zang Blvd","2720","S","Zang","Blvd","","Dallas","TX","75224","2800","Christine Riley","Christine","","Riley","Owner","Female","5","","$1,078,000","2720 S Zang Blvd","2720","S","Zang","Blvd","","Dallas","TX","75224","2800","(214) 943-0164","N/A","N/A","Dallas","500,000 or more","Dallas-Fort Worth-Arlington, T","32.713916","-96.829983","","Restaurants","","","No","5812001","Restaurants","5813001","Alcoholic Beverage Drinking Places","8699001","Membership Organizations","5813011","Bars & Lounges","5812016","Bar & Grills","","","","","","","","","","","722511","Full-Service Restaurants","722410","Drinking Places (Alcoholic Beverages)","813990","Other Similar Organizations (except Business, Professional, Labor, and Political Organizations)","722513","Limited-Service Restaurants","","","","","","","","","","","","","No","Up to 4","Private","Yes","1,000 to 4,999","","Yes","1991","","","","90","440000","448800","403920","363528","-1.96","11.11","11.11","5","5","5","5","0.0","0.0","0.0","Christine","Riley","Owner","Female","Administration & Operations","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$2,500 to $4,999","$5,000 to $14,999","$2,500 to $7,499","$2,500 to $7,499","$2,000 to $4,999","$10,000 to $24,999","$10,000 to $24,999","Up to $1,999","$7,500 to $19,999","11132553992656","No","","","AtoZDatabases",
"AtoZDatabases","08/27/2024","02/27/2025","George Foundation","","215 Morton St","215","","Morton","St","","Richmond","TX","77469","3116","Cotton George","Cotton","","George","Owner","Male","42","","$1,074,000","215 Morton St","215","","Morton","St","","Richmond","TX","77469","3116","(281) 342-6109","(281) 341-7635","N/A","Fort Bend","Up to 24,999","Houston-The Woodlands-Sugar La","29.583025","-95.760535","","Membership Organizations","","","No","8699001","Membership Organizations","","","","","","","","","","","","","","","","","","","813990","Other Similar Organizations (except Business, Professional, Labor, and Political Organizations)","","","","","","","","","","","","","","","","","","","No","25 to 99","Private","Yes","5,000 to 9,999","www.thegeorgefoundation.org","No","2016","","","","83","1056000","929280","892109","936714","13.64","4.17","-4.76","42","38","32","36","10.53","18.75","-11.11","Cotton","George","Owner","Male","Administration & Operations","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$25,000 to $99,999","","$20,000 to $49,999","","$25,000 to $99,999","$25,000 to $99,999","$25,000 to $99,999","$25,000 to $99,999","$20,000 to $49,999","11140007580050","No","","","AtoZDatabases",
"AtoZDatabases","08/27/2024","02/27/2025","25th Hour Concierge","","1349 Maywood Ct","1349","","Maywood","Ct","","Plano","TX","75023","1914","Becca Speer","Becca","","Speer","Owner","Female","2","","$1,067,000","1349 Maywood Ct","1349","","Maywood","Ct","","Plano","TX","75023","1914","(214) 287-4914","N/A","N/A","Collin","250,000 to 499,999","Dallas-Fort Worth-Arlington, T","33.0697132","-96.7169648","","Concierge Services","","","No","7299105","Concierge Services","","","","","","","","","","","","","","","","","","","812990","All Other Personal Services","","","","","","","","","","","","","","","","","","","No","Up to 4","Private","Yes","Up to 999","","Yes","2013","","","","83","1067000","874940","787446","779572","21.95","11.11","1.01","2","2","2","2","0.0","0.0","0.0","Becca","Speer","Owner","Female","Administration & Operations","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$1,000 to $2,499","$1,000 to $4,999","Up to $2,499","$2,500 to $7,499","$2,000 to $4,999","$2,500 to $4,999","Up to $2,499","Up to $1,999","Up to $2,499","11140000001310","Yes","","","AtoZDatabases",
"AtoZDatabases","08/27/2024","02/27/2025","Luling Senior Citizens Inc","","800 E Milam St","800","E","Milam","St","","Luling","TX","78648","3102","Sharon Kimler","Sharon","","Kimler","Manager","Female","16","","$1,030,000","","","","","","","","","","","(830) 875-5701","N/A","N/A","Caldwell","Up to 24,999","Austin-Round Rock-Georgetown, ","29.6735066","-97.6456544","","Individual & Family Social Services","","","No","8322001","Individual & Family Social Services","8699001","Membership Organizations","8361024","Senior Citizens Services Organizations","","","","","","","","","","","","","","","624190","Other Individual and Family Services","813990","Other Similar Organizations (except Business, Professional, Labor, and Political Organizations)","623990","Other Residential Care Facilities","","","","","","","","","","","","","","","No","25 to 99","Private","Yes","1,000 to 4,999","","No","1995","","","","0","1030000","906400","879208","905584","13.64","3.09","-2.91","16","16","13","15","0.0","23.08","-13.33","Sharon","Kimler","Manager","Female","Administration & Operations","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$5,000 to $24,999","","$7,500 to $19,999","","$10,000 to $24,999","$10,000 to $24,999","$10,000 to $24,999","$5,000 to $9,999","$7,500 to $19,999","11132551374158","No","","","AtoZDatabases",
